,image,xmin,ymin,xmax,ymax,label,img_width,img_height
596,0A335.jpg,214.465275409277,302.911123486528,340.463868519782,440.461750191849,cutlet,0,0
597,0DP3H.jpg,252.614149897681,39.63060357691,392.04534021146,157.30087450972,cup_cake,0,0
598,1578988530.307078_0237_3.jpg,40.5179856115108,199.643165467626,246.054676258993,415.493525179856,chicken,0,0
599,1578457952.724229_0237_3.jpg,274.048920863309,117.870503597122,436.857553956835,304.989928057554,chicken,0,0
600,1573012822.445001_0024_3.jpg,293.202877697842,269.628776978417,397.812949640288,397.076258992806,egg,0,0
601,0AFX6.jpg,305.538902626194,93.3613174667462,461.626641371078,290.015744905355,patties,0,0
602,1572588409.786849_2509_3.jpg,387.49928057554,229.847482014388,493.58273381295,354.348201438849,fish,0,0
603,1572579653.4777_0332_3.jpg,92.0863309352518,55.9884892086331,199.643165467626,152.494964028777,fish,0,0
604,1572588409.786849_1319_3.jpg,342.561151079137,75.8791366906475,441.277697841727,190.802877697842,fish,0,0
605,1579590194.199263_0079_3.jpg,289.519424460432,159.125179856115,433.910791366906,335.930935251799,papadum,0,0
606,0BZN9.jpg,159.122676500682,148.166644461971,388.821516882674,256.70269067616,patties,0,0
607,1579668931.543347_0020_3.jpg,273.312230215827,276.258992805755,498.002877697842,489.89928057554,papadum,0,0
608,1579590194.199263_0101_3.jpg,133.341007194245,296.886330935252,224.690647482014,375.712230215827,fish,0,0
609,sri%20lankan%20rolls_12.jpg,269.913263464039,528.949522510232,902.455661664393,652.714870395634,roll,0,0
610,1578988530.307078_0294_3.jpg,195.223021582734,74.4057553956835,366.135251798561,254.894964028777,chicken,0,0
611,0CFH9.jpg,274.106433321965,90.6747873678377,456.790863744884,207.001761276432,patties,0,0
612,1572588409.786849_2756_3.jpg,103.873381294964,74.4057553956835,225.427338129496,164.282014388489,fish,0,0
613,1572588409.786849_1326_3.jpg,60.4086330935252,118.607194244604,158.388489208633,240.897841726619,fish,0,0
614,0AV63.jpg,0.0,58.70499285897,147.301948328786,238.165578636596,Doughnut,0,0
615,1572588409.786849_1630_3.jpg,330.037410071942,162.071942446043,432.437410071943,279.942446043165,fish,0,0
616,32cee8345dd3b32d.jpg,0.0,360.0,366.0,621.0,Sandwich,0,0
617,1578457952.724229_0201_3.jpg,195.959712230216,253.421582733813,355.821582733813,500.94964028777,chicken,0,0
618,0D1O6.jpg,212.584733117326,232.523887811221,367.32923345839,465.177899577933,cake_slice,0,0
619,0E5D2.jpg,24.0982264665757,93.6299694108117,325.956578274216,257.508667824864,pastry,0,0
620,1573012822.445001_0700_3.jpg,120.448920863309,103.136690647482,232.425899280576,187.856115107914,egg,0,0
621,0F8KH.jpg,209.36090978854,241.120792654331,410.582430934516,392.91007897766,patties,0,0
622,1572579653.4777_0085_3.jpg,161.335251798561,46.4115107913669,259.315107913669,165.018705035971,fish,0,0
623,0717d8d685c54c76.jpg,140.0,125.0,927.0,654.0,Sandwich,0,0
624,34ef1596db45f864.jpg,62.0,356.0,451.0,722.0,Doughnut,0,0
625,051631d45ce1607b.jpg,188.0,207.0,772.0,732.0,Sandwich,0,0
626,1578988530.307078_0323_3.jpg,295.412949640288,112.713669064748,465.588489208633,285.09928057554,chicken,0,0
627,8a71441a4468681f.jpg,0.0,0.0,1023.0,674.0,Sandwich,0,0
628,1572579653.4777_0327_3.jpg,195.223021582734,64.8287769784173,298.359712230216,157.651798561151,fish,0,0
629,0DIDT.jpg,246.703764495225,205.389870928547,400.104941166439,310.164768609311,samosa,0,0
630,477b449273dffd04.jpg,250.0,347.0,545.0,540.0,Doughnut,0,0
631,0AD5Y.jpg,98.4069747612551,172.076816699352,266.046832366985,330.851074884891,cup_cake,0,0
632,0CSBQ.jpg,109.959093622101,84.227098077251,271.957217769441,201.360070451057,cup_cake,0,0
633,1572588409.786849_3479_3.jpg,366.135251798561,170.175539568345,466.325179856115,293.939568345324,fish,0,0
634,1572588409.786849_3485_3.jpg,345.507913669065,295.412949640288,459.694964028777,419.176978417266,fish,0,0
635,1573012822.445001_0084_3.jpg,107.925179856115,318.25035971223,223.585611510791,436.120863309353,egg,0,0
636,0APG6.jpg,65.0939418485675,143.06223620822,305.807533253752,201.628722395123,roll,0,0
637,0BTVD.jpg,171.22172314578,144.169380302481,328.155834398977,276.145415218921,cup_cake,0,0
638,1572413169.113633_4654_3.jpg,42.7280575539568,204.063309352518,298.359712230216,324.143884892086,papadum,0,0
639,1579590194.199263_0060_3.jpg,7.36690647482014,167.965467625899,187.856115107914,337.404316546763,papadum,0,0
640,1572579653.4777_0589_3.jpg,90.6129496402878,237.214388489209,223.953956834532,328.564028776978,fish,0,0
641,1578988530.307078_0168_3.jpg,130.394244604317,277.732374100719,356.558273381295,428.753956834532,chicken,0,0
642,0C4D5.jpg,0.0,45.0036744329809,179.271721521146,371.149122292804,Sandwich,0,0
643,0C8WC.jpg,243.211267905866,55.4811535428035,442.820877387449,198.404877749829,patties,0,0
644,1572413169.113633_0918_3.jpg,218.797122302158,309.410071942446,484.742446043166,481.058992805755,papadum,0,0
645,7ddab977ede4271a.jpg,152.0,62.0,299.0,225.0,Doughnut,0,0
646,1579590194.199263_0075_3.jpg,118.607194244604,83.9827338129497,200.379856115108,151.758273381295,fish,0,0
647,1579590194.199263_0206_3.jpg,302.043165467626,50.831654676259,445.697841726619,213.640287769784,chicken,0,0
648,0BG7W.jpg,275.181041098226,165.091823520634,460.820664222374,387.268324202763,roll,0,0
649,1572413169.113633_0917_3.jpg,81.7726618705036,75.8791366906475,230.584172661871,272.575539568345,papadum,0,0
650,1573012822.445001_0214_3.jpg,198.538129496403,69.9856115107914,300.201438848921,169.438848920863,egg,0,0
651,1579668931.543347_0115_3.jpg,74.4057553956835,211.430215827338,272.575539568345,383.815827338129,papadum,0,0
652,1572579653.4777_1423_3.jpg,72.1956834532374,103.136690647482,197.43309352518,204.8,fish,0,0
653,05a5442976c4cc1a.jpg,0.0,121.0,1023.0,712.0,Sandwich,0,0
654,0BTVD.jpg,247.170572250639,88.7595731102916,385.973641304348,245.518933721649,roll,0,0
655,0F5M4.jpg,5.72149982946794,72.137685986528,266.315420361528,320.104954489256,burger,0,0
656,sandwich_103.jpg,951.944542230777,17.5238795003674,1166.04450605881,489.57498991866,Sandwich,0,0
657,07b0ad7c61476372.jpg,13.0,380.0,485.0,1022.0,Sandwich,0,0
658,sri%20lankan%20rolls_189.jpg,405.418880000995,138.736832804764,631.022558238313,350.995228136383,roll,0,0
659,1573012822.445001_0651_3.jpg,293.939568345324,53.041726618705,383.079136690647,158.388489208633,egg,0,0
660,0D1O6.jpg,59.9895122783083,79.6599723951228,250.464891712142,256.971363936733,samosa,0,0
661,1578471296.101452_0028_3.jpg,278.469064748201,8.10359712230216,412.546762589928,249.738129496403,chicken,0,0
662,05c608b40ab3b7c5.jpg,159.0,172.0,650.0,696.0,Doughnut,0,0
663,e7961b2031952168.jpg,35.0,105.0,648.0,630.0,burger,0,0
664,38adae21b0c6a4db.jpg,409.0,88.0,692.0,359.0,Doughnut,0,0
665,0CALA.jpg,134.137853854025,174.763357456514,326.225208901774,351.000119905355,Doughnut,0,0
666,1578988530.307078_0235_3.jpg,69.2489208633094,33.8877697841727,279.942446043165,176.805755395683,chicken,0,0
667,8ee8c20d60d460b9.jpg,97.0,139.0,323.0,226.0,Doughnut,0,0
668,0EJ1O.jpg,25.3331770122783,98.7343776645634,239.450098055935,292.164981774386,pastry,0,0
669,1578988530.307078_0180_3.jpg,198.169784172662,136.287769784173,351.401438848921,341.087769784173,chicken,0,0
670,5a268ec6347ca3ee.jpg,85.0,430.0,925.0,960.0,Doughnut,0,0
671,d57ae26e58430aec.jpg,0.0,175.0,284.0,398.0,Sandwich,0,0
672,1572413169.113633_4332_3.jpg,33.8877697841727,302.779856115108,266.682014388489,512.0,papadum,0,0
673,6a53118c6ce84c78.jpg,418.0,564.0,597.0,635.0,burger,0,0
674,1572413169.113633_3146_3.jpg,355.084892086331,117.13381294964,507.579856115108,363.188489208633,papadum,0,0
675,1578988530.307078_0152_3.jpg,98.7165467625899,60.4086330935252,298.359712230216,185.646043165468,chicken,0,0
676,sri%20lankan%20rolls_30.jpg,248.885081190926,11.4609249317955,409.873837387231,108.32366062284,roll,0,0
677,1572413169.113633_4334_3.jpg,11.7870503597122,228.374100719424,202.589928057554,467.061870503597,papadum,0,0
678,c581793a75bca619.jpg,43.0,340.0,550.0,777.0,burger,0,0
679,18feedbc4112968e.jpg,942.0,1.0,1023.0,90.0,Doughnut,0,0
680,1579590194.199263_0110_3.jpg,160.598561151079,296.886330935252,252.684892086331,378.658992805755,fish,0,0
681,f67988a9c8a95d4c.jpg,237.0,381.0,1022.0,1022.0,burger,0,0
682,1572413169.113633_1046_3.jpg,79.5625899280576,92.0863309352518,206.273381294964,330.037410071942,papadum,0,0
683,1573012822.445001_0788_3.jpg,113.818705035971,139.971223021583,225.795683453237,232.794244604317,egg,0,0
684,0H17L.jpg,147.033275068213,115.928219325546,379.149961630287,308.821487572476,roll,0,0
685,1578988530.307078_0212_3.jpg,341.087769784173,94.2964028776978,506.106474820144,262.998561151079,chicken,0,0
686,1579590194.199263_0086_3.jpg,428.01726618705,220.270503597122,512.0,298.359712230216,fish,0,0
687,0EUWZ.jpg,366.791929570259,150.047229386937,507.835074181446,350.731404011767,patties,0,0
688,0AOYI.jpg,156.973460948158,231.449237401944,373.776922748977,434.282734161835,Doughnut,0,0
689,1578976328.983514_0050_3.jpg,46.4115107913669,358.768345323741,193.012949640288,498.002877697842,egg,0,0
690,1572579653.4777_1460_3.jpg,316.040287769784,224.690647482014,430.964028776979,344.771223021583,fish,0,0
691,67e573c7883fff56.jpg,0.0,0.0,1023.0,1023.0,Sandwich,0,0
692,0GDKJ.jpg,144.615343622101,151.927792995396,256.375277114598,434.014018268247,roll,0,0
693,1578457952.724229_0250_3.jpg,312.356834532374,239.424460431655,489.89928057554,381.605755395683,chicken,0,0
694,1578457952.724229_0256_3.jpg,41.2546762589928,123.764028776978,309.410071942446,467.798561151079,chicken,0,0
695,1579590194.199263_0025_3.jpg,109.030215827338,198.169784172662,204.8,268.892086330935,fish,0,0
696,0CKL9.jpg,131.451377046385,20.6057298772169,265.509528478854,139.838391562926,cup_cake,0,0
697,1572588409.786849_1916_3.jpg,271.102158273381,198.906474820144,492.477697841727,332.247482014389,papadum,0,0
698,0HQ6G.jpg,231.39045446794,131.778779949693,506.760466405184,374.641618882162,burger,0,0
699,0D1O6.jpg,228.166673772169,104.913425669338,386.134954809004,255.090779011767,cup_cake,0,0
700,03acd0d01581a3c5.jpg,0.0,204.0,550.0,745.0,burger,0,0
701,1572588409.786849_2287_3.jpg,261.156834532374,40.5179856115108,381.237410071942,126.710791366906,fish,0,0
702,1572588409.786849_3561_3.jpg,77.3525179856115,296.886330935252,204.8,402.969784172662,fish,0,0
703,009cd2f3c089fbf5.jpg,38.0,227.0,436.0,962.0,Sandwich,0,0
704,0E7VW.jpg,177.122463335607,222.046398043145,411.657081343793,399.089095007674,Sandwich,0,0
705,1579590194.199263_0162_3.jpg,176.069064748201,301.306474820144,374.975539568345,484.005755395683,chicken,0,0
706,1578457952.724229_0280_3.jpg,141.444604316547,120.080575539568,348.454676258993,257.841726618705,chicken,0,0
707,0CZMS.jpg,270.613936732606,102.495536856241,460.820664222374,291.627677886255,Doughnut,0,0
708,sri%20lankan%20rolls_152.jpg,606.017191504306,133.374194479574,1014.0135179699,425.554907378526,roll,0,0
709,1572579653.4777_1611_3.jpg,89.1395683453237,145.864748201439,184.172661870504,252.684892086331,fish,0,0
710,1578457952.724229_0242_3.jpg,121.553956834532,190.802877697842,304.253237410072,363.925179856115,chicken,0,0
711,1579590194.199263_0049_3.jpg,139.234532374101,307.936690647482,234.267625899281,383.079136690647,fish,0,0
712,cutlet_139.jpg,2.28313026046406,242.486447983517,105.089892178259,388.592559684347,cutlet,0,0
713,1572413169.113633_4666_3.jpg,110.503597122302,47.1482014388489,338.141007194245,167.228776978417,papadum,0,0
714,0CCZV.jpg,87.3921811050478,206.733130648874,338.314652967258,412.25314684942,pastry,0,0
715,1578976328.983514_0171_3.jpg,136.287769784173,8.84028776978417,316.776978417266,165.018705035971,chicken,0,0
716,sri%20lankan%20patis_102.jpg,3166.61631752004,1574.3519781719,5420.78802465254,2601.56510211273,patties,0,0
717,0APP5.jpg,10.8259080832196,97.9284324906207,176.853832708049,241.658075225955,Doughnut,0,0
718,136431abf608659d.jpg,115.0,924.0,221.0,1013.0,burger,0,0
719,1578988530.307078_0289_3.jpg,293.202877697842,197.43309352518,494.319424460432,360.241726618705,chicken,0,0
720,1572588409.786849_3743_3.jpg,270.365467625899,42.7280575539568,388.235971223022,123.764028776978,fish,0,0
721,1572413169.113633_4820_3.jpg,172.385611510791,330.774100719424,420.65035971223,512.0,papadum,0,0
722,1578988530.307078_0201_3.jpg,131.130935251799,103.136690647482,321.93381294964,203.326618705036,chicken,0,0
723,0HFRT.jpg,271.957217769441,173.420097736187,486.074074863574,339.448022361016,samosa,0,0
724,1578976328.983514_0206_3.jpg,35.3611510791367,283.625899280576,251.948201438849,495.792805755396,chicken,0,0
725,00SWW.jpg,93.3025665075034,6.31755201227831,355.508462653479,136.077243029502,Sandwich,0,0
726,1578976328.983514_0215_3.jpg,224.690647482014,137.761151079137,414.756834532374,290.256115107914,chicken,0,0
727,1578988530.307078_0320_3.jpg,347.717985611511,237.951079136691,512.0,430.227338129496,chicken,0,0
728,1572588409.786849_1532_3.jpg,333.720863309352,114.923741007194,431.70071942446,236.477697841727,fish,0,0
729,1567668035.387374_0333_2.jpg,30.8776978417266,114.992805755396,110.201438848921,217.741007194245,egg,0,0
730,1578457952.724229_0272_3.jpg,365.398561151079,122.290647482014,498.002877697842,352.138129496403,chicken,0,0
731,1579590194.199263_0127_3.jpg,20.6273381294964,50.094964028777,215.113669064748,170.175539568345,chicken,0,0
732,1573012822.445001_0283_3.jpg,191.171223021583,93.5597122302158,294.307913669065,196.696402877698,egg,0,0
733,1572413169.113633_2992_3.jpg,229.110791366906,25.0474820143885,419.913669064748,198.906474820144,papadum,0,0
734,0E51Y.jpg,186.794018587995,110.017844581344,421.597267223738,192.225840403308,roll,0,0
735,1578975387.887355_0039_3.jpg,175.332374100719,91.3496402877698,287.309352517986,201.853237410072,egg,0,0
736,sri%20lankan%20patis_147.jpg,723.753912423812,144.725415702081,917.891279362892,352.701083075301,patties,0,0
737,0D3ZQ.jpg,229.778585436562,254.822127067701,454.372974931787,461.416729728001,fish_bun,0,0
738,1572588409.786849_3791_3.jpg,184.909352517986,32.4143884892086,283.625899280576,132.604316546763,fish,0,0
739,0HMWU.jpg,279.748145463847,99.2717028692019,436.104557469304,296.463434195941,cake_slice,0,0
740,1572413169.113633_4669_3.jpg,265.945323741007,56.7251798561151,468.535251798561,247.528057553957,papadum,0,0
741,1578976328.983514_0022_3.jpg,165.018705035971,223.953956834532,302.779856115108,332.98417266187,egg,0,0
742,1578988530.307078_0001_3.jpg,127.447482014389,61.1453237410072,310.146762589928,197.43309352518,chicken,0,0
743,0d508ea8f1022783.jpg,587.0,587.0,726.0,674.0,Doughnut,0,0
744,095867af8971e523.jpg,395.0,256.0,815.0,713.0,Doughnut,0,0
745,0HE71.jpg,197.808812244202,99.2717028692019,436.641861357435,234.404451419679,pastry,0,0
746,0B1R4.jpg,275.449714358799,33.9888754476467,413.268993008186,213.718123827592,roll,0,0
747,34ef1596db45f864.jpg,204.0,0.0,599.0,342.0,Doughnut,0,0
748,1578988530.307078_0229_3.jpg,134.077697841727,220.270503597122,360.978417266187,398.54964028777,chicken,0,0
749,f8ead820af8e898c.jpg,0.0,0.0,766.0,974.0,burger,0,0
750,1578457952.724229_0207_3.jpg,221.743884892086,254.894964028777,464.851798561151,377.922302158273,chicken,0,0
751,0BRWQ.jpg,3.84091490450205,140.375695451057,183.301521998636,335.418221883527,roll,0,0
752,0BI1J.jpg,160.544549232737,64.1777763418741,318.687388107417,178.624183977447,roll,0,0
753,1579590194.199263_0039_3.jpg,377.185611510791,181.962589928058,462.641726618705,265.945323741007,fish,0,0
754,1572588409.786849_0340_3.jpg,343.297841726619,232.057553956835,456.011510791367,335.930935251799,fish,0,0
755,1567668035.387374_0610_2.jpg,48.9784172661871,247.553956834532,171.956834532374,345.510791366906,egg,0,0
756,6e4083f3a92ef437.jpg,466.0,507.0,661.0,675.0,Doughnut,0,0
757,12bfe0ef6ed127bc.jpg,275.0,442.0,365.0,502.0,Doughnut,0,0
758,1578988530.307078_0073_3.jpg,183.435971223022,19.1539568345324,365.398561151079,170.175539568345,chicken,0,0
759,7ddab977ede4271a.jpg,463.0,287.0,760.0,564.0,Doughnut,0,0
760,1572588409.786849_2508_3.jpg,377.185611510791,125.974100719424,479.585611510791,229.110791366906,fish,0,0
761,0c49414184f24eeb.jpg,750.0,15.0,1022.0,381.0,burger,0,0
762,0A73P.jpg,88.1981369372442,40.4365594091064,231.927800989086,156.494918677524,cup_cake,0,0
763,1572413169.113633_2895_3.jpg,32.4143884892086,15.4705035971223,259.315107913669,156.178417266187,papadum,0,0
764,1572413169.113633_4635_3.jpg,80.2992805755396,293.202877697842,349.928057553957,440.541007194245,papadum,0,0
765,1572588409.786849_1122_3.jpg,344.402877697842,150.284892086331,493.214388489209,387.49928057554,papadum,0,0
766,018d3b8f75ec8e49.jpg,133.0,302.0,234.0,407.0,Doughnut,0,0
767,1573012822.445001_0195_3.jpg,202.958273381295,93.5597122302158,310.515107913669,183.435971223022,egg,0,0
768,0BLY5.jpg,100.824863574352,97.1224660001705,249.658957196453,278.463647361016,cake_slice,0,0
769,1573012822.445001_0702_3.jpg,249.001438848921,239.424460431655,360.978417266187,341.087769784173,egg,0,0
770,6c35d4ebad4e536c.jpg,166.0,187.0,481.0,485.0,Doughnut,0,0
771,157060bb99b8c634.jpg,75.0,294.0,406.0,569.0,burger,0,0
772,0BUMT.jpg,139.779651261937,177.987202101808,283.777903308322,323.060147190484,patties,0,0
773,0GTAB.jpg,283.509315313779,41.5111778436221,485.268140347885,189.539299646146,fish_bun,0,0
774,048bc39ad2fa8e66.jpg,264.0,0.0,939.0,1022.0,Sandwich,0,0
775,3b90ed5f97b3c64c.jpg,196.0,253.0,363.0,381.0,burger,0,0
776,1572413169.113633_2960_3.jpg,250.474820143885,248.264748201439,501.686330935252,442.751079136691,papadum,0,0
777,0H9KR.jpg,72.6162389154161,179.330440505628,406.821303717599,369.268537367838,pastry,0,0
778,1567668035.387374_0595_2.jpg,4.79136690647482,122.446043165468,117.654676258993,196.978417266187,egg,0,0
779,samosa_121.png,158.25866279643,47.9429086786663,367.069674351546,210.472030983127,samosa,0,0
780,1578471296.101452_0031_3.jpg,128.920863309353,38.3079136690647,320.460431654676,198.906474820144,chicken,0,0
781,1572579653.4777_1737_3.jpg,308.673381294964,238.687769784173,411.073381294964,358.768345323741,fish,0,0
782,1572413169.113633_2822_3.jpg,131.867625899281,2.21007194244604,285.835971223022,193.74964028777,papadum,0,0
783,1572413169.113633_4655_3.jpg,60.4086330935252,183.435971223022,303.51654676259,335.194244604317,papadum,0,0
784,0BJZY.jpg,125.272318383356,171.00220892309,292.912197305593,312.851309366473,samosa,0,0
785,1573012822.445001_0756_3.jpg,261.156834532374,100.189928057554,369.45035971223,193.012949640288,egg,0,0
786,0BX46.jpg,90.6160257503411,158.375460969475,249.658957196453,296.463434195941,samosa,0,0
787,0C4D5.jpg,116.944086800819,98.1970844346862,331.32965978854,292.433633718452,fish_bun,0,0
788,0D0F1.jpg,138.167696964529,155.957614789393,350.135381139154,361.746240300989,roll,0,0
789,1573012822.445001_1471_3.jpg,407.389928057554,102.4,512.0,206.273381294964,egg,0,0
790,0CQK5.jpg,285.648641304348,86.7446755361102,407.327957161125,255.391972602959,pastry,0,0
791,0F66T.jpg,367.32923345839,190.613907422408,511.327570770805,325.209362743008,patties,0,0
792,9e461c97dae46ecd.jpg,20.0,296.0,252.0,510.0,Doughnut,0,0
793,0DIHK.jpg,22.378005627558,82.0778718664734,173.898640006821,318.224369564291,pastry,0,0
794,f94100b33394e59e.jpg,256.0,0.0,767.0,651.0,burger,0,0
795,1572413169.113633_3601_3.jpg,65.5654676258993,150.284892086331,228.374100719424,383.815827338129,papadum,0,0
796,70282b072bdc86b5.jpg,131.0,84.0,594.0,602.0,Sandwich,0,0
797,0FTBW.jpg,66.9745054570259,141.450292569065,283.777903308322,345.62703839103,fish_bun,0,0
798,1572588409.786849_3325_3.jpg,110.503597122302,390.446043165468,233.530935251799,504.63309352518,fish,0,0
799,sri%20lankan%20rolls_23.jpg,89.0844926495678,745.106970564568,614.877161055505,1200.13906523118,roll,0,0
800,0BXYL.jpg,135.212504263302,156.763570621589,336.971371930423,306.134968131821,samosa,0,0
801,hamburger_135.jpg,860.612468995453,217.550465535452,2749.25064592807,1897.40133346345,burger,0,0
802,cd697cc4b2280881.jpg,0.0,259.0,177.0,641.0,Doughnut,0,0
803,1578988530.307078_0055_3.jpg,254.158273381295,145.864748201439,451.591366906475,293.939568345324,chicken,0,0
804,1579590194.199263_0009_3.jpg,41.9913669064748,179.752517985612,137.761151079137,246.791366906475,fish,0,0
805,aebfbee7d9de3ab0.jpg,200.0,72.0,878.0,682.0,Doughnut,0,0
806,1579590194.199263_0062_3.jpg,212.16690647482,421.387050359712,318.25035971223,508.31654676259,fish,0,0
807,1578988530.307078_0328_3.jpg,213.640287769784,325.61726618705,438.330935251799,509.789928057554,chicken,0,0
808,0HFRT.jpg,181.42093707367,45.8096355943042,365.179975272851,176.912594325546,samosa,0,0
809,1573012822.445001_0720_3.jpg,232.057553956835,32.4143884892086,338.877697841727,120.81726618705,egg,0,0
810,1579590194.199263_0202_3.jpg,91.3496402877698,59.6719424460432,270.365467625899,206.273381294964,chicken,0,0
811,1572588409.786849_3611_3.jpg,335.562589928058,103.136690647482,485.847482014388,322.670503597122,papadum,0,0
812,d28c349031ca31f3.jpg,430.0,851.0,581.0,964.0,Sandwich,0,0
813,0GUOP.jpg,107.003900920873,279.269603193213,329.717705491132,508.96840094219,samosa,0,0
814,fe4aa51882b79c18.jpg,85.0,328.0,579.0,795.0,burger,0,0
815,sri%20lankan%20patis_1.jpg,489.027900929831,406.743771223872,719.325203300741,622.536070210872,patties,0,0
816,1572588409.786849_1482_3.jpg,260.788489208633,73.6690647482014,368.345323741007,167.228776978417,fish,0,0
817,1579590194.199263_0022_3.jpg,268.892086330935,157.651798561151,345.507913669065,240.161151079137,fish,0,0
818,1579590194.199263_0039_3.jpg,347.717985611511,91.3496402877698,419.176978417266,179.01582733813,fish,0,0
819,sri%20lankan%20rolls_10.jpg,2404.37118349778,133.6657541491,3633.46061671832,2423.10441049677,roll,0,0
820,1578988530.307078_0325_3.jpg,66.3021582733813,52.305035971223,279.942446043165,163.545323741007,chicken,0,0
821,1573012822.445001_0712_3.jpg,122.290647482014,214.376978417266,239.424460431655,310.88345323741,egg,0,0
822,0BD2R.jpg,155.092833390177,211.837560219134,357.657678206003,333.268921064973,patties,0,0
823,1572413169.113633_1039_3.jpg,327.827338129496,89.8762589928058,494.319424460432,304.253237410072,papadum,0,0
824,1573012822.445001_0080_3.jpg,65.9338129496403,238.687769784173,184.541007194245,344.771223021583,egg,0,0
825,1572588409.786849_0660_3.jpg,101.663309352518,304.253237410072,209.220143884892,436.120863309353,fish,0,0
826,0A1KB.jpg,6.52745566166439,25.3919546171555,233.539755286494,176.375269120907,burger,0,0
827,0B0I7.jpg,221.98761510914,143.599540096351,422.403201739427,240.04618487807,roll,0,0
828,1579590194.199263_0184_3.jpg,188.592805755396,293.939568345324,388.235971223022,465.588489208633,chicken,0,0
829,0c20c462ab485a9b.jpg,83.0,92.0,727.0,767.0,burger,0,0
830,1578988530.307078_0153_3.jpg,255.631654676259,64.8287769784173,446.434532374101,181.962589928058,chicken,0,0
831,1573012822.445001_0173_3.jpg,55.6201438848921,150.284892086331,168.33381294964,249.738129496403,egg,0,0
832,sandwich_28.jpg,86.0195974796376,209.185973085453,682.631682700299,527.346324244105,Sandwich,0,0
833,1578976328.983514_0041_3.jpg,124.50071942446,370.555395683453,279.942446043165,496.529496402878,egg,0,0
834,1579590194.199263_0038_3.jpg,189.329496402878,28.7309352517986,254.894964028777,114.187050359712,fish,0,0
835,1579590194.199263_0103_3.jpg,147.338129496403,321.197122302158,243.844604316547,401.496402877698,fish,0,0
836,1578457952.724229_0203_3.jpg,204.063309352518,205.536690647482,336.667625899281,420.65035971223,chicken,0,0
837,1572588409.786849_2322_3.jpg,278.469064748201,345.507913669065,411.073381294964,450.117985611511,fish,0,0
838,1578988530.307078_0115_3.jpg,49.358273381295,302.779856115108,276.995683453237,481.058992805755,chicken,0,0
839,0BAZC.jpg,221.718984481583,174.494705512449,425.089763813097,358.791047599761,fish_bun,0,0
840,0EKH2.jpg,252.345434004093,59.7216916780355,398.224398874488,175.569313288711,patties,0,0
841,04ece8c0604c3f42.jpg,154.0,4.0,1023.0,711.0,Sandwich,0,0
842,0BRUJ.jpg,306.613510402456,198.673529693895,461.895271998636,386.999693575205,cake_slice,0,0
843,0a509ee46251a951.jpg,67.0,130.0,783.0,585.0,Sandwich,0,0
844,1573012822.445001_0163_3.jpg,138.86618705036,150.284892086331,228.742446043165,263.735251798561,egg,0,0
845,1572413169.113633_3066_3.jpg,7.36690647482014,90.6129496402878,184.172661870504,322.670503597122,papadum,0,0
846,1578471296.101452_0027_3.jpg,197.43309352518,34.6244604316547,353.611510791367,246.054676258993,chicken,0,0
847,hamburger_123.jpg,164.051029887076,105.078081804929,481.502996135051,458.472979182599,burger,0,0
848,0DEL8.jpg,91.3682639836289,249.529643268247,258.739448328786,416.900784980389,samosa,0,0
849,1578988530.307078_0038_3.jpg,323.407194244604,174.595683453237,511.263309352518,324.143884892086,chicken,0,0
850,0C3AD.jpg,175.241921043656,230.643302886255,436.910491984993,493.923806808493,fish_bun,0,0
851,1572413169.113633_1072_3.jpg,100.926618705036,247.528057553957,325.61726618705,441.277697841727,papadum,0,0
852,0BXA3.jpg,7.33341149386085,51.4513583944407,213.122079638472,241.389444598397,fish_bun,0,0
853,0AQ9V.jpg,98.4069747612551,116.734185815996,259.061839188267,263.687683854877,cup_cake,0,0
854,77274e8db38f5727.jpg,0.0,166.0,26.0,214.0,burger,0,0
855,99c278c259ac3b7a.jpg,172.0,628.0,527.0,764.0,burger,0,0
856,1573012822.445001_0305_3.jpg,83.6143884892086,151.758273381295,192.644604316547,251.211510791367,egg,0,0
857,1579590194.199263_0015_3.jpg,215.113669064748,223.21726618705,310.146762589928,299.096402877698,fish,0,0
858,1572579653.4777_1703_3.jpg,156.915107913669,346.244604316547,292.46618705036,447.171223021583,fish,0,0
859,1579590194.199263_0066_3.jpg,91.3496402877698,53.7784172661871,158.388489208633,128.184172661871,fish,0,0
860,0ATNY.jpg,147.732605729877,102.226874253922,340.73249914734,231.449237401944,roll,0,0
861,sri%20lankan%20rolls_26.jpg,183.803823329604,176.466249931721,446.955547674233,282.878255388746,roll,0,0
862,1578471296.101452_0032_3.jpg,33.1510791366906,333.720863309352,231.320863309352,512.0,chicken,0,0
863,0AFO0.jpg,250.733564972715,146.823384741644,426.70167547749,355.029920382844,cake_slice,0,0
864,1579590194.199263_0085_3.jpg,193.012949640288,60.4086330935252,364.661870503597,232.057553956834,papadum,0,0
865,1572579653.4777_1562_3.jpg,268.892086330935,55.9884892086331,365.398561151079,164.282014388489,fish,0,0
866,0GGV5.jpg,4.10956684856753,53.3319326611528,148.913859993179,246.493874168656,roll,0,0
867,0EKUA.jpg,107.541204809004,25.1233080022169,279.479514836289,285.985944427865,pastry,0,0
868,sri%20lankan%20patis_131.jpg,283.804915492423,308.745553684986,553.210603131298,479.696508813092,patties,0,0
